"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56"
"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.756517567656984,0.738721590909091,0.827298850574713,0.800570513462116,0.709485403699483,0.774749536178108,0.803348623853211,0.816692483836207,0.734647824800237,0.741710940574577,0.770815467373509,0.73790769036095,0.700298475642256,0.672373731197261,0.749046266233766,0.746904725310381,0.650422494172494,0.748440361721612,0.760725607608313,0.744320502749411,0.697172524637313,0.680478733549495,0.7902861366276,0.74348768194451,0.76539211190094,0.67543795620438,0.700516755402443,0.760009963260477,0.713161375661376,0.751355883822165,0.750444444444444,0.668517561983471,0.760142611261372,0.777646769835421,0.666081357916301,0.647179253867152
"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.727964461646728,0.742572619599021,0.683920454545455,0.824169859514687,0.75853267941147,0.677960901201017,0.706586270871985,0.75368501529052,0.776788119612069,0.682721712538226,0.712760724124361,0.72136898729243,0.712204612318497,0.690131649077923,0.652837226366638,0.689914772727273,0.719350376556176,0.61037296037296,0.704813415750916,0.72972877773864,0.692772977219167,0.635938755657065,0.645336639328629,0.68348643226692,0.622615290404635,0.773303141481312,0.54463503649635,0.60723979538574,0.717572700666293,0.646759259259259,0.673678013273389,0.692888888888889,0.655927169421488,0.61731620358987,0.722869073937607,0.665660667251975,0.66901728844404
"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.737945736434109,0.763876671358198,0.758684576192682,0.713977272727273,0.8492656449553,0.807376638975078,0.728000350661874,0.756864564007421,0.81934250764526,0.824976427801724,0.701933510900661,0.737898465171192,0.789798861775941,0.791591534592389,0.73796770067157,0.663079368961722,0.76525974025974,0.780410540157453,0.710810023310023,0.749742445054945,0.762698133145474,0.738256087981147,0.737543881910079,0.724299065420561,0.787878787878788,0.725493428800226,0.817988993350149,0.676167883211679,0.720377910011483,0.776729559748428,0.739087301587302,0.759580389638193,0.726271604938272,0.659801136363636,0.762908777969019,0.77310243183493,0.716856892010536,0.661737943585077
"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.785311198772737,0.726666666666667,0.717914320900774,0.768196254879905,0.656704545454545,0.848690932311622,0.795991392253028,0.695415095993688,0.730964749536178,0.740886850152905,0.775323275862069,0.703635197790273,0.663567493112948,0.779371637951197,0.761934136851096,0.675727534377998,0.622722269781093,0.717613636363636,0.732858582236112,0.662907925407925,0.770175137362637,0.693342726312082,0.677282010997643,0.707302372795331,0.645479687201984,0.71578502798015,0.641999152103255,0.759430176565008,0.667481751824818,0.679428959181543,0.720655084376362,0.738392857142857,0.736530364661386,0.693481481481481,0.628486570247934,0.663418982050652,0.781478752149349,0.73339186420837,0.593494085532302
"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.772142272142272,0.70414201183432,0.666259689922481,0.711008972554539,0.725286177463111,0.634488636363636,0.773786717752235,0.810004003603243,0.701008152888577,0.705807050092764,0.76217125382263,0.757863011853448,0.687999408108908,0.711678473042109,0.74894753254853,0.755876119072475,0.70095139110969,0.698850434144552,0.673498376623377,0.748612463070171,0.636800699300699,0.701865842490842,0.706903839380063,0.669583660644148,0.691917269382058,0.687535761968339,0.707728856509344,0.688185972019407,0.685092295345104,0.672846715328467,0.73402756028813,0.67725263092347,0.702314814814815,0.736726611004068,0.644987654320988,0.528344524793388,0.69928694369314,0.722942765905183,0.654905618964004,0.444267515923567
"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.780123385386543,0.826313326313326,0.780010409818102,0.741666666666667,0.766713581984518,0.764110368556872,0.700653409090909,0.79441251596424,0.807852066860174,0.719610765319541,0.75582560296846,0.803669724770642,0.812920932112069,0.764871263687481,0.754304407713499,0.775142278007328,0.770380563727816,0.73463649930711,0.657514981044393,0.749147727272727,0.780051915227898,0.680171911421911,0.696986607142857,0.732793237055301,0.745121759622938,0.719811360656431,0.718958611481976,0.797064723893992,0.749917565594234,0.770422494840633,0.701642335766423,0.767642760204614,0.768385329098948,0.731415343915344,0.800149860843502,0.722469135802469,0.677879648760331,0.754794688959921,0.762490788504053,0.704309335674568,0.712238398544131
"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752720065609623,0.790148448043185,0.824353574353574,0.780791146175762,0.750872093023256,0.751451442646024,0.768063918480778,0.666846590909091,0.80823754789272,0.747022320088079,0.741080038572806,0.72278293135436,0.787033639143731,0.772999730603448,0.723389562987077,0.70491440377804,0.73456381071178,0.71835753376989,0.671876665600682,0.668032285679344,0.754646915584416,0.74334409208122,0.649315268065268,0.686670100732601,0.739609017259598,0.717721916732129,0.681501924459671,0.720579820713332,0.779727589483687,0.700268500635923,0.789067874340748,0.667262773722628,0.746450568952918,0.811632106606887,0.737996031746032,0.749250695782488,0.69241975308642,0.728886880165289,0.781933857880502,0.755588307541145,0.724301287679251,0.718835304822566
"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.744031221303949,0.75784581738655,0.753735299787931,0.844477594477595,0.767203594126671,0.69406976744186,0.715957072484166,0.726659167604049,0.6584375,0.79272030651341,0.759333400060054,0.696361883054265,0.764879406307978,0.76460244648318,0.785004714439655,0.703450231824011,0.687967335694608,0.773056833242379,0.761934136851096,0.715608677113314,0.629907056377645,0.669013798701299,0.732090100244207,0.671955128205128,0.712897779304029,0.730309968298697,0.724791830322074,0.727065093262276,0.729496471485791,0.694213916165136,0.706557068161477,0.76946227929374,0.620583941605839,0.743892890698403,0.780808269506196,0.735284391534392,0.747323913508885,0.672148148148148,0.583742252066116,0.705065158593558,0.759371161876689,0.734306409130816,0.53958143767061
"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.728114478114478,0.68775826446281,0.727282668124658,0.749831309041835,0.759155259155259,0.758656585579663,0.717616279069767,0.720993138634764,0.748329252961027,0.671107954545455,0.784067688378033,0.724201781603443,0.671999649338126,0.691669758812616,0.694418960244648,0.730435075431034,0.679527966854099,0.596787682014955,0.738871131207609,0.698285406978583,0.658631808975589,0.623119726060902,0.608340097402597,0.683419574090203,0.636786130536131,0.628319597069597,0.706005635787249,0.663707776904949,0.701201201201201,0.640568376883464,0.726037377256889,0.689858212822083,0.650710846136207,0.619051094890511,0.753027455893099,0.722305249392864,0.719708994708995,0.700421037607936,0.647555555555556,0.592394111570248,0.698241947381362,0.746622451486121,0.676562042727539,0.66287534121929
"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.662365164449739,0.764022337193069,0.694760101010101,0.687192454893384,0.68828320802005,0.79021879021879,0.751903900942362,0.650852713178295,0.702784130893737,0.752580559782968,0.612130681818182,0.776213282247765,0.754904413972575,0.671648987463838,0.664935064935065,0.669097859327217,0.624932650862069,0.570656999112163,0.631370523415978,0.740937085834568,0.653206162411819,0.638751199232491,0.72691696221108,0.604038149350649,0.695928753180662,0.590850815850816,0.662617330586081,0.633110250088059,0.6271327572663,0.677705874888973,0.688107953461759,0.677985429204941,0.623628055961185,0.708940036688833,0.69514598540146,0.727476772105648,0.690422815866492,0.68859126984127,0.713997716406194,0.671432098765432,0.573863636363636,0.582001475288911,0.675239498894621,0.681061603745976,0.524795268425842
"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.692681760204082,0.710939051022434,0.794694916646136,0.720557851239669,0.734896118097321,0.766507615191826,0.828009828009828,0.748712469866316,0.734127906976744,0.737442821956369,0.790081386885463,0.718380681818182,0.859195402298851,0.802697427684916,0.667888138862102,0.781317254174397,0.79282874617737,0.771888469827586,0.718691427444017,0.770611963793782,0.804728307476417,0.759450824080225,0.739966421490246,0.708664546899841,0.773965097402597,0.775065320969312,0.691258741258741,0.73530505952381,0.743237055301162,0.707525530243519,0.752696358330161,0.725538813656304,0.803114771407454,0.79108766310236,0.797365856454942,0.753978102189781,0.818274350140933,0.737966249455134,0.782473544973545,0.782505530578748,0.756296296296296,0.621061466942149,0.760849520531104,0.74500122819946,0.726605940883816,0.66196542311192
"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.700113378684807,0.682597257653061,0.724505327245053,0.740494374640716,0.766729797979798,0.787547840349918,0.771255060728745,0.780946530946531,0.76617630944554,0.733255813953488,0.754222378606615,0.761695229272812,0.723181818181818,0.848659003831418,0.795490941847663,0.691645480845095,0.740834879406308,0.810626911314985,0.802532327586207,0.720035513465522,0.763331365604093,0.770172292819833,0.762819904463636,0.723989979746296,0.689861807508866,0.744216720779221,0.749415099817272,0.68585372960373,0.746780563186813,0.754543853469532,0.731908876669285,0.73886562618957,0.706084302880031,0.790719037060501,0.743511234631872,0.731354620499885,0.707992700729927,0.764067230399833,0.766828569649418,0.72906746031746,0.775940198387212,0.706098765432099,0.61066632231405,0.751536759282026,0.80732006877917,0.64074846356453,0.555732484076433
"49",NA,NA,NA,NA,NA,NA,NA,NA,0.702873012832791,0.734126984126984,0.689971301020408,0.698630136986301,0.750390079658372,0.70985422405877,0.731683980317113,0.743541546173125,0.751989001989002,0.77284681130835,0.691744186046512,0.703729767769177,0.740819162310594,0.681448863636364,0.806066411238825,0.714593133820438,0.669317085999825,0.735157699443414,0.80460244648318,0.789348733836207,0.746214363223833,0.724173553719008,0.8017852966399,0.751716174749296,0.704109370003198,0.69637397578574,0.697382305194805,0.750251891319569,0.674723193473193,0.701436584249084,0.745174357168017,0.754045561665357,0.724865710781204,0.655874499332443,0.809597719353817,0.727401196476518,0.699868149506994,0.721788321167883,0.738594842885479,0.774394420574133,0.747089947089947,0.734371654891886,0.720567901234568,0.597817665289256,0.693477993607081,0.740948169982805,0.65342405618964,0.59326660600546
"50",NA,NA,NA,NA,NA,NA,NA,0.696958270487682,0.712545489369853,0.615476190476191,0.645567602040816,0.728806829461981,0.643693027839369,0.708362029384757,0.742755604155276,0.764748409485252,0.757049257049257,0.762656147271532,0.745368217054264,0.68466308937368,0.689141798451664,0.636164772727273,0.759961685823755,0.730757681913722,0.667870605768388,0.694897959183673,0.722140672782875,0.737675107758621,0.70874025845911,0.634887839433294,0.726670304825758,0.702856600550441,0.686414028355186,0.643695731931026,0.655844155844156,0.713492836040098,0.646940559440559,0.678743131868132,0.680644593166608,0.746520031421838,0.713414118343696,0.626692733168034,0.697951641854081,0.663761835225399,0.715747534969044,0.556715328467153,0.704353272784215,0.758826826078834,0.674007936507937,0.6830621565689,0.695555555555556,0.572507747933884,0.688744775018441,0.698894620486367,0.657301726660814,0.696087352138308
"51",NA,NA,NA,NA,NA,NA,0.691114149008886,0.699346405228758,0.687013981995786,0.69297052154195,0.653021364795918,0.722619283965323,0.737887000082122,0.729482323232323,0.752433023510115,0.771929824561403,0.799110799110799,0.759546898969976,0.663217054263566,0.715451266713582,0.738321312777079,0.645198863636364,0.839495530012771,0.77987688920028,0.679179451214167,0.74747680890538,0.730840978593272,0.78838900862069,0.710269310446878,0.668462219598583,0.780287674436735,0.78255986840024,0.714036350069289,0.638467653173535,0.740198863636364,0.774049217002237,0.669828088578089,0.729152358058608,0.711887988728426,0.70611154752553,0.698208772152434,0.697882891474347,0.788522859254567,0.73755240472938,0.762855423068104,0.694233576642336,0.743292619271323,0.749299458247712,0.755621693121693,0.71861842574752,0.723851851851852,0.633910123966942,0.756054831571183,0.731171702284451,0.677165642376354,0.66901728844404
"52",NA,NA,NA,NA,NA,0.784939868804665,0.701184780132149,0.69017094017094,0.678969546063972,0.681916099773243,0.611128826530612,0.686089603600026,0.687176644493718,0.65504476584022,0.696719518862767,0.706284943127048,0.705042705042705,0.709935897435897,0.727848837209302,0.704675404644616,0.698570766889433,0.606392045454546,0.813058748403576,0.792338104293865,0.694319277636539,0.751465677179963,0.758792048929664,0.792985587284483,0.726250369931932,0.727075954348682,0.777266703048258,0.767707443611401,0.73327736915041,0.666748196159961,0.657853084415584,0.758662499786533,0.70129662004662,0.682821085164835,0.752835505459669,0.741901021209741,0.717675421900774,0.687631127217242,0.720430788723472,0.678859107824203,0.702075212107315,0.642518248175182,0.66536172878171,0.734354567532225,0.688227513227513,0.691268821808321,0.700074074074074,0.68853305785124,0.677557167445291,0.628936379267993,0.598715978928885,0.398999090081893
"53",NA,NA,NA,NA,0.707167106752169,0.745900145772595,0.643722943722944,0.677099044746104,0.614039456042904,0.643197278911565,0.689971301020408,0.621666335781881,0.688983329227232,0.638142791551882,0.619204483324221,0.634012916907654,0.691675441675442,0.675021915406531,0.580678294573643,0.633884588318086,0.644908357043605,0.620880681818182,0.743901660280971,0.686868181363227,0.608310686420619,0.729795918367347,0.61,0.716645339439655,0.687222551050607,0.611963793781976,0.695895376939269,0.705150105975768,0.670211064918452,0.626819126819127,0.735551948051948,0.678603753607596,0.652054195804196,0.6206788003663,0.678372666431842,0.689945011783189,0.69416952163431,0.671657448025939,0.648410938654841,0.672546987611286,0.694278835129557,0.682299270072993,0.625769913352124,0.57870975776823,0.703604497354497,0.642296439020909,0.587851851851852,0.560046487603306,0.656534300467175,0.671554900515844,0.614629060579456,0.317106460418562
"54",NA,NA,NA,0.653054101221641,0.674575631837043,0.786579810495627,0.680701754385965,0.68614881850176,0.673280980655047,0.723866213151927,0.686324139030612,0.705247832704652,0.700788371520079,0.674701561065197,0.731916347731001,0.738384422594949,0.767462267462267,0.707908722331799,0.694767441860465,0.701090781140042,0.775855223979355,0.664375,0.82088122605364,0.794189770793714,0.663469799246077,0.781966604823748,0.772018348623853,0.769278690732759,0.7217125382263,0.710522432113341,0.777461604428159,0.734586061813925,0.72612194861955,0.644215482450777,0.726034902597403,0.758867428317707,0.682939976689977,0.720552884615385,0.720482564283198,0.699890023566379,0.724241847481284,0.651773793629601,0.739605110336818,0.751095199962316,0.791461247420316,0.701751824817518,0.788913247729408,0.731023102310231,0.706084656084656,0.746877899093699,0.760049382716049,0.564953512396694,0.77120727809196,0.704225006140997,0.696517412935323,0.624203821656051
"55",NA,NA,0.689756415832971,0.713030831878999,0.687514145605432,0.760021865889213,0.669150148097516,0.748743086978381,0.704328672668071,0.727947845804989,0.654416454081633,0.701409569188009,0.788782130245545,0.760043617998163,0.757668124658283,0.753373819163293,0.773166023166023,0.761820622397545,0.741220930232558,0.746503342716397,0.746625421822272,0.739772727272727,0.822733077905492,0.798493644279852,0.734575260804769,0.764749536178108,0.827094801223242,0.827131600215517,0.756683436914274,0.77142365210547,0.818741716691354,0.785644237765335,0.749840102334506,0.699706493824141,0.746489448051948,0.786046074764759,0.705608974358974,0.753062042124542,0.761764705882353,0.772694422623723,0.758004483356596,0.738794583253862,0.786865167352972,0.805784540016016,0.767040243063518,0.72,0.773671573233114,0.814745625505947,0.798015873015873,0.796028687647185,0.767975308641975,0.766722623966942,0.828282517826408,0.732154261852125,0.745116330114135,0.743175614194722
"56",NA,0.647715517241379,0.709873858199217,0.658871436881908,0.729196529611467,0.760727951895044,0.652016404647984,0.801910507792861,0.718483049224287,0.716383219954648,0.647122130102041,0.731917146449606,0.781411677753141,0.685634756657484,0.764215418261345,0.726527858106805,0.695828945828946,0.701745014245014,0.679089147286822,0.730845355383533,0.727552438298154,0.637272727272727,0.773275862068965,0.754804323891502,0.653107740860875,0.751669758812616,0.774036697247706,0.768622036637931,0.734413534576305,0.712662337662338,0.770035861853902,0.724700262566828,0.726521692783285,0.693866943866944,0.723011363636364,0.722825622897348,0.697537878787879,0.718048878205128,0.754191616766467,0.730526315789474,0.72116482679863,0.650963189013923,0.774722838137472,0.761646803900325,0.700799701903233,0.732445255474453,0.737316003758221,0.756927579550408,0.755720899470899,0.744130450296154,0.697827160493827,0.691696797520661,0.78829604130809,0.774674527143208,0.664435177055897,0.642174704276615
