"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161354520547945,0.204969202898551,0.143733333333333,0.148682491582492,0.195181707317073,0.161000845070423,0.143239119804401,0.151558611111111,0.153078935698448,0.141272434017595,0.14623661971831,0.156750263157895,0.171988532110092,0.169070847457627,0.135645088161209,0.150590405904059,0.172062085308057,0.151151739130435,0.142638663484487,0.154278837209302,0.173692842105263,0.15959391634981,0.146649015748031,0.157539189189189,0.134901762114537,0.143101234567901,0.144839892183288,0.137694662921348,0.161537412587413,0.155868149882904,0.128954312354312,0.119975547445255,0.132126509186352,0.151881188118812,0.128759284497445,0.126388304093567
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189004444444444,0.165417534246575,0.210076449275362,0.145904924242424,0.152852861952862,0.195606097560976,0.167464788732394,0.139642298288509,0.151286944444444,0.154724611973392,0.146850439882698,0.150235774647887,0.157770263157895,0.163116743119266,0.171854237288136,0.148252896725441,0.156315129151292,0.177893838862559,0.163768260869565,0.148732219570406,0.164986046511628,0.176898315789474,0.157165399239544,0.156165748031496,0.167155405405405,0.144771365638767,0.156066049382716,0.162121563342318,0.149607865168539,0.166274125874126,0.14986206088993,0.12896993006993,0.123848905109489,0.139853805774278,0.152679455445545,0.127988074957411,0.140522222222222
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165452234636872,0.182216507936508,0.166610410958904,0.204895652173913,0.142208333333333,0.146482828282828,0.194414024390244,0.166562816901408,0.144805134474328,0.153410833333333,0.155310199556541,0.144478885630499,0.149158591549296,0.158827105263158,0.16277752293578,0.167813559322034,0.144551133501259,0.146776383763838,0.166370142180095,0.145562173913043,0.142124582338902,0.150140930232558,0.168386105263158,0.141458174904943,0.140073818897638,0.151897297297297,0.128335682819383,0.138363888888889,0.14054204851752,0.129357865168539,0.159611888111888,0.142721779859485,0.121169230769231,0.110794160583942,0.135837007874016,0.151986386138614,0.115924701873935,0.111602339181287
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150894638694639,0.167667318435754,0.194602222222222,0.171393150684932,0.20943768115942,0.154808333333333,0.153942424242424,0.196814634146341,0.182270704225352,0.1625195599022,0.163685,0.167605764966741,0.148629618768328,0.157352957746479,0.182183421052632,0.195751146788991,0.201421016949153,0.201272795969773,0.195720479704797,0.211188625592417,0.204065217391304,0.198499284009547,0.212476511627907,0.193379368421053,0.217208745247148,0.199674606299213,0.21995,0.180242070484581,0.17880524691358,0.220158760107817,0.187101685393258,0.21882027972028,0.179047306791569,0.163500233100233,0.200247080291971,0.196905774278215,0.211108910891089,0.147144804088586,0.161961403508772
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164018867924528,0.151173193473193,0.163050558659218,0.183740952380952,0.174307671232877,0.215124275362319,0.144876893939394,0.15223164983165,0.196587195121951,0.168412394366197,0.144742298288509,0.154481111111111,0.156833481152993,0.141002639296188,0.148874366197183,0.164236052631579,0.164992660550459,0.171431525423729,0.143809571788413,0.157664206642066,0.171451658767772,0.164299347826087,0.147987828162291,0.161431395348837,0.169837894736842,0.148472623574144,0.155132086614173,0.145415405405405,0.14109140969163,0.131858024691358,0.14109218328841,0.12867893258427,0.149136713286713,0.14866018735363,0.130051515151515,0.123458759124088,0.129332020997375,0.151162871287129,0.113605110732538,0.125783040935673
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145657680250784,0.168987547169811,0.15021048951049,0.15865530726257,0.18106253968254,0.166230410958904,0.213065579710145,0.144506439393939,0.149518518518519,0.199351016260163,0.164741126760563,0.141352567237164,0.153080277777778,0.15320310421286,0.140168328445748,0.148444788732394,0.160751052631579,0.163832568807339,0.164351186440678,0.128462468513854,0.150028044280443,0.168765402843602,0.153996739130435,0.139896897374702,0.14958488372093,0.167178947368421,0.147551330798479,0.135478149606299,0.14078027027027,0.128956828193833,0.126843827160494,0.12892102425876,0.115630898876405,0.145232517482518,0.139985480093677,0.117046853146853,0.106299635036496,0.12170157480315,0.143784158415842,0.111311925042589,0.109938011695906
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157594510739857,0.153265517241379,0.173136981132075,0.147897202797203,0.160464525139665,0.176849841269841,0.174956438356164,0.207985144927536,0.142706060606061,0.159873737373737,0.198509959349593,0.164778873239437,0.14308435207824,0.153760555555556,0.152785809312639,0.147646041055718,0.153049014084507,0.165138684210526,0.162312844036697,0.16498,0.137829471032746,0.14904741697417,0.162885071090047,0.138760434782609,0.13099522673031,0.147608372093023,0.160534526315789,0.13958783269962,0.135042125984252,0.126971891891892,0.130373788546256,0.125622222222222,0.131059838274933,0.113208146067416,0.139938111888112,0.138944730679157,0.117729603729604,0.109659489051095,0.118448031496063,0.129243811881188,0.10355468483816,0.105289473684211
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173306993006993,0.160550835322196,0.158349529780564,0.169501886792453,0.152202564102564,0.166843016759777,0.187765079365079,0.174149863013699,0.210894927536232,0.148455303030303,0.164004713804714,0.207082113821138,0.169707323943662,0.157451344743276,0.157141388888889,0.172862305986696,0.174060997067449,0.16810985915493,0.172863421052632,0.181207568807339,0.181100338983051,0.171898992443325,0.162122693726937,0.186952843601896,0.180882173913043,0.161052267303103,0.17437488372093,0.176348,0.17897680608365,0.168411023622047,0.166657297297297,0.154581718061674,0.164681481481481,0.142263342318059,0.156658426966292,0.17607972027972,0.169825292740047,0.151525874125874,0.16142299270073,0.148769291338583,0.173761386138614,0.125387052810903,0.13446081871345
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144728759894459,0.169205244755245,0.166753221957041,0.159939498432602,0.178095094339623,0.151893473193473,0.167893296089385,0.186977142857143,0.168307397260274,0.198836594202899,0.147294696969697,0.158880134680135,0.203884146341463,0.177532676056338,0.160312224938875,0.160642777777778,0.169557649667406,0.155474780058651,0.157591549295775,0.180682631578947,0.179769036697248,0.174197288135593,0.14992040302267,0.162522693726937,0.172155450236967,0.164076086956522,0.152280429594272,0.166942325581395,0.170305263157895,0.155574144486692,0.156641732283465,0.143716756756757,0.153568942731278,0.150502469135802,0.13816307277628,0.142595505617978,0.161784615384615,0.145715690866511,0.13214358974359,0.132793795620438,0.133816010498688,0.156981435643564,0.131228109028961,0.127061403508772
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159463194444444,0.144569920844327,0.17699965034965,0.170179952267303,0.165473667711599,0.175569056603774,0.160022377622378,0.173787709497207,0.188711428571429,0.178766849315068,0.206794927536232,0.15832196969697,0.168230303030303,0.206995325203252,0.189388450704225,0.171837652811736,0.193368888888889,0.189149889135255,0.165690029325513,0.169967323943662,0.191851315789474,0.20791880733945,0.189496949152542,0.17414685138539,0.186329889298893,0.193053317535545,0.185609782608696,0.181025775656325,0.20340511627907,0.181437473684211,0.180734600760456,0.183969488188976,0.165421081081081,0.183008810572687,0.163698765432099,0.159077897574124,0.159177808988764,0.174012587412587,0.183087353629977,0.153072727272727,0.16215802919708,0.159626509186352,0.178170297029703,0.15231601362862,0.139311695906433
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205509523809524,0.157715625,0.149547229551451,0.174106643356643,0.166020286396181,0.159803448275862,0.176390943396226,0.156617715617716,0.172448044692737,0.188704444444444,0.172790684931507,0.201169565217391,0.142033712121212,0.164502356902357,0.206511788617886,0.174097746478873,0.174513936430318,0.171395277777778,0.176690243902439,0.162964516129032,0.157936338028169,0.171111052631579,0.176205733944954,0.172558983050847,0.150691687657431,0.159310332103321,0.171342180094787,0.161222173913043,0.154454892601432,0.168156744186047,0.174626105263158,0.171099619771863,0.15812874015748,0.163708648648649,0.152135022026432,0.146255555555556,0.149101078167116,0.157902528089888,0.155762937062937,0.156664871194379,0.137149417249417,0.139328102189781,0.142923097112861,0.16797995049505,0.140530834752981,0.136916959064327
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181506403940887,0.196523511904762,0.154675347222222,0.147024802110818,0.166941258741259,0.169126014319809,0.157420376175549,0.184330943396226,0.159515617715618,0.170502234636872,0.193897142857143,0.174531506849315,0.195001086956522,0.141916287878788,0.169049831649832,0.205512804878049,0.169919154929577,0.156411002444988,0.153156666666667,0.171933702882483,0.152011730205279,0.156565915492958,0.164589473684211,0.165671330275229,0.174117627118644,0.143191435768262,0.154556088560886,0.165794549763033,0.160676304347826,0.148315035799523,0.167181395348837,0.169919578947368,0.157190494296578,0.145920472440945,0.159874054054054,0.153079074889868,0.151914197530864,0.15131832884097,0.148276123595506,0.16438006993007,0.159465573770492,0.1448331002331,0.129749270072993,0.137143832020997,0.163775,0.127140374787053,0.127111695906433
NA,NA,NA,NA,NA,NA,NA,NA,0.209440350877193,0.195945812807882,0.219088392857143,0.171482638888889,0.160673614775726,0.18876958041958,0.179007875894988,0.175382445141066,0.17847358490566,0.170823543123543,0.194568994413408,0.214059682539683,0.196105753424658,0.225846014492754,0.177399621212121,0.206055218855219,0.232827235772358,0.207239154929577,0.221661124694377,0.204615833333333,0.205880266075388,0.219724926686217,0.202036901408451,0.197750789473684,0.203616055045872,0.205621355932203,0.214649370277078,0.198921586715867,0.221151184834123,0.230495652173913,0.224545584725537,0.209580697674419,0.213486526315789,0.208132319391635,0.194157283464567,0.216091621621622,0.212737444933921,0.205875,0.214295148247978,0.213183707865169,0.23161048951049,0.213782669789227,0.193992773892774,0.19539197080292,0.217684514435696,0.229808415841584,0.198089778534923,0.192979532163743
NA,NA,NA,NA,NA,NA,NA,0.217964444444444,0.20759269005848,0.197167980295567,0.218009821428571,0.167573611111111,0.18102981530343,0.186869230769231,0.177804057279236,0.173463636363636,0.178923773584906,0.171271095571096,0.181216480446927,0.222444761904762,0.196640273972603,0.226209057971015,0.190381818181818,0.194140740740741,0.227298170731707,0.219229014084507,0.228732762836186,0.212458055555556,0.210913968957871,0.215844574780059,0.200090704225352,0.207846842105263,0.212370412844037,0.222346779661017,0.201383375314861,0.194411808118081,0.212477962085308,0.230354782608696,0.194105011933174,0.207500697674419,0.213189263157895,0.217684030418251,0.205065748031496,0.211653513513514,0.208761453744493,0.200370061728395,0.206533692722372,0.190686516853933,0.215962937062937,0.197080093676815,0.180246853146853,0.193616788321168,0.181045669291339,0.22127004950495,0.168315161839864,0.17826081871345
NA,NA,NA,NA,NA,NA,0.211507324840764,0.219445,0.197575438596491,0.186285714285714,0.214130357142857,0.171214236111111,0.163186807387863,0.191524825174825,0.175318138424821,0.171318495297806,0.178901886792453,0.181371095571096,0.184051117318436,0.219129206349206,0.186501095890411,0.213854710144928,0.15908446969697,0.172000336700337,0.219468292682927,0.183278591549296,0.202512958435208,0.184422222222222,0.195236807095344,0.191276246334311,0.167077464788732,0.170821842105263,0.192237155963303,0.19428,0.173836020151134,0.181366236162362,0.186088151658768,0.193559565217391,0.186353221957041,0.189919302325581,0.194147578947368,0.190749809885932,0.197624606299213,0.187331081081081,0.185990748898678,0.188260185185185,0.191372506738544,0.185463202247191,0.185587762237762,0.18209718969555,0.182524009324009,0.163629562043796,0.175199475065617,0.207469306930693,0.154888074957411,0.178197076023392
NA,NA,NA,NA,NA,0.171395652173913,0.214119426751592,0.231258333333333,0.204897368421053,0.191687684729064,0.208981547619048,0.163395833333333,0.153087071240106,0.196316083916084,0.183662529832936,0.176652351097179,0.195787547169811,0.188206060606061,0.188493854748603,0.205469841269841,0.194244383561644,0.21569384057971,0.183247348484848,0.199648484848485,0.215745731707317,0.189542816901408,0.200539853300733,0.20601,0.19410110864745,0.171089442815249,0.170197464788732,0.182372631578947,0.193007110091743,0.193949491525424,0.175578589420655,0.175874169741697,0.198475592417062,0.203884347826087,0.178393794749403,0.19433976744186,0.192009052631579,0.198754372623574,0.187286023622047,0.190882162162162,0.192616740088106,0.174970987654321,0.197497843665768,0.196280617977528,0.179709090909091,0.18574262295082,0.151766433566434,0.178956569343066,0.16911968503937,0.178255198019802,0.151687223168654,0.155315204678363
NA,NA,NA,NA,0.136240878378378,0.161754347826087,0.210092675159236,0.219506111111111,0.198497953216374,0.194722660098522,0.19193125,0.168368402777778,0.156180474934037,0.193329370629371,0.175010978520286,0.176611912225705,0.183015849056604,0.178634498834499,0.187002793296089,0.211300634920635,0.184375616438356,0.217342028985507,0.180181818181818,0.175010437710438,0.213522357723577,0.179345070422535,0.191063569682152,0.186551388888889,0.184374279379157,0.167663049853372,0.170960281690141,0.176910263157895,0.172629357798165,0.187694576271186,0.172187909319899,0.166961254612546,0.176864218009479,0.167267173913043,0.179806443914081,0.175862093023256,0.185859789473684,0.161731558935361,0.175761614173228,0.173929459459459,0.161521145374449,0.162771913580247,0.157436657681941,0.170882584269663,0.174042657342657,0.169709836065574,0.146627272727273,0.144231386861314,0.160402624671916,0.169957920792079,0.141685178875639,0.140536842105263
NA,NA,NA,0.132117796610169,0.136283108108108,0.160005279503106,0.200669426751592,0.215063333333333,0.202234502923977,0.187486206896552,0.20465625,0.164039236111111,0.162910290237467,0.19215979020979,0.171522434367542,0.16654263322884,0.196636603773585,0.167122377622378,0.187159776536313,0.199228253968254,0.183994246575342,0.207694202898551,0.166241287878788,0.16313164983165,0.209113414634146,0.17650676056338,0.171402444987775,0.191884444444444,0.18240487804878,0.16137917888563,0.163157183098592,0.170653684210526,0.182338990825688,0.173959661016949,0.167639294710327,0.159418819188192,0.188100947867299,0.19422152173913,0.177330548926014,0.183639302325581,0.184803789473684,0.179864258555133,0.180648622047244,0.164248378378378,0.180980396475771,0.148575,0.159909973045822,0.182699157303371,0.16104965034965,0.157590163934426,0.141512587412587,0.153743065693431,0.143159580052493,0.17132599009901,0.133112606473595,0.150764912280702
NA,NA,0.175315636363636,0.143029661016949,0.145905067567568,0.170681055900621,0.200756687898089,0.21257,0.19078216374269,0.187464532019704,0.204439285714286,0.1670875,0.161190765171504,0.192575174825175,0.174777088305489,0.161681504702194,0.195477735849057,0.173464801864802,0.172952793296089,0.211314285714286,0.192839726027397,0.197231884057971,0.174720454545455,0.178356902356902,0.205392682926829,0.191018309859155,0.170777506112469,0.178618055555556,0.181766518847007,0.177087096774194,0.17953661971831,0.185165789473684,0.181394724770642,0.183094237288136,0.186071032745592,0.179608671586716,0.178335781990521,0.167145217391304,0.159622673031026,0.186379302325581,0.188864421052632,0.179782509505703,0.172219881889764,0.168024324324324,0.183655726872247,0.187403703703704,0.181102156334232,0.149970224719101,0.167528671328671,0.164062295081967,0.160287179487179,0.132279562043796,0.157945669291339,0.180786386138614,0.159107666098807,0.160717543859649
NA,0.0319899383983573,0.172314909090909,0.14771906779661,0.150014527027027,0.169172360248447,0.196541719745223,0.194873888888889,0.194730116959064,0.183292118226601,0.206994047619048,0.165112152777778,0.161303693931398,0.183063286713287,0.170321479713604,0.16606394984326,0.194554339622642,0.175774358974359,0.19172094972067,0.203963492063492,0.19211095890411,0.205509420289855,0.179667803030303,0.193955218855219,0.209360569105691,0.194429577464789,0.175087530562347,0.180931666666667,0.17779800443459,0.161483870967742,0.166245070422535,0.179576842105263,0.178244036697248,0.175809830508475,0.177481108312343,0.18604778597786,0.18624336492891,0.193143695652174,0.180529594272076,0.18298511627907,0.185542105263158,0.176426235741445,0.176259448818898,0.171003513513514,0.175478634361233,0.16403024691358,0.167717520215633,0.148701966292135,0.171618881118881,0.168810538641686,0.148950582750583,0.148547445255474,0.161603674540682,0.152997524752475,0.15516797274276,0.149305847953216
